  0.1367E-01  0.3535E+05 -0.1794E+05 -0.2550E+05
  0.1371E-01  0.3522E+05 -0.1863E+05 -0.2581E+05
  0.1374E-01  0.3454E+05 -0.1822E+05 -0.2605E+05
  0.1378E-01  0.3421E+05 -0.1758E+05 -0.2642E+05
  0.1381E-01  0.3687E+05 -0.1946E+05 -0.2676E+05
  0.1384E-01  0.3698E+05 -0.1885E+05 -0.2712E+05
  0.1388E-01  0.3675E+05 -0.1825E+05 -0.2738E+05
  0.1391E-01  0.3659E+05 -0.1771E+05 -0.2803E+05
  0.1395E-01  0.3692E+05 -0.1736E+05 -0.2900E+05
  0.1398E-01  0.3873E+05 -0.1875E+05 -0.3045E+05
  0.1401E-01  0.4020E+05 -0.1815E+05 -0.2964E+05
  0.1405E-01  0.4124E+05 -0.1898E+05 -0.2849E+05
  0.1408E-01  0.4072E+05 -0.1874E+05 -0.2855E+05
  0.1412E-01  0.4126E+05 -0.1935E+05 -0.2877E+05
  0.1415E-01  0.4243E+05 -0.1924E+05 -0.2925E+05
  0.1419E-01  0.4309E+05 -0.1893E+05 -0.2809E+05
  0.1422E-01  0.4250E+05 -0.1812E+05 -0.2813E+05
  0.1425E-01  0.4266E+05 -0.1833E+05 -0.2806E+05
  0.1429E-01  0.4259E+05 -0.1785E+05 -0.2807E+05
  0.1432E-01  0.4217E+05 -0.1728E+05 -0.2748E+05
  0.1436E-01  0.4326E+05 -0.1695E+05 -0.2743E+05
  0.1439E-01  0.4369E+05 -0.1726E+05 -0.2763E+05
  0.1442E-01  0.4397E+05 -0.1746E+05 -0.2801E+05
  0.1446E-01  0.4353E+05 -0.1712E+05 -0.2817E+05
  0.1449E-01  0.4316E+05 -0.1649E+05 -0.2806E+05
  0.1453E-01  0.4315E+05 -0.1583E+05 -0.2790E+05
  0.1456E-01  0.4374E+05 -0.1862E+05 -0.2797E+05
  0.1459E-01  0.4346E+05 -0.1946E+05 -0.2775E+05
  0.1463E-01  0.4326E+05 -0.1958E+05 -0.2802E+05
  0.1466E-01  0.4333E+05 -0.1880E+05 -0.2861E+05
  0.1470E-01  0.4280E+05 -0.1856E+05 -0.2822E+05
  0.1473E-01  0.4220E+05 -0.1795E+05 -0.2782E+05
  0.1476E-01  0.4184E+05 -0.1826E+05 -0.2771E+05
  0.1480E-01  0.4206E+05 -0.1900E+05 -0.2738E+05
  0.1483E-01  0.4271E+05 -0.1964E+05 -0.2745E+05
  0.1487E-01  0.4242E+05 -0.1986E+05 -0.2732E+05
  0.1490E-01  0.4212E+05 -0.2032E+05 -0.2762E+05
  0.1494E-01  0.4175E+05 -0.2036E+05 -0.2783E+05
  0.1497E-01  0.4096E+05 -0.1976E+05 -0.2786E+05
  0.1500E-01  0.4042E+05 -0.1948E+05 -0.2790E+05
  0.1504E-01  0.3986E+05 -0.1917E+05 -0.2806E+05
  0.1507E-01  0.3935E+05 -0.1866E+05 -0.2808E+05
  0.1511E-01  0.3895E+05 -0.1844E+05 -0.2815E+05
  0.1514E-01  0.3860E+05 -0.1831E+05 -0.2838E+05
  0.1517E-01  0.3815E+05 -0.1815E+05 -0.2847E+05
  0.1521E-01  0.3877E+05 -0.1784E+05 -0.2848E+05
  0.1524E-01  0.3972E+05 -0.1781E+05 -0.2863E+05
  0.1528E-01  0.4101E+05 -0.1765E+05 -0.2883E+05
  0.1531E-01  0.4201E+05 -0.1731E+05 -0.2918E+05
  0.1534E-01  0.4161E+05 -0.1726E+05 -0.2883E+05
  0.1538E-01  0.4124E+05 -0.1681E+05 -0.2913E+05
  0.1541E-01  0.4070E+05 -0.1635E+05 -0.2912E+05
  0.1545E-01  0.4009E+05 -0.1589E+05 -0.2906E+05
  0.1548E-01  0.4187E+05 -0.1543E+05 -0.2838E+05
  0.1551E-01  0.4222E+05 -0.1746E+05 -0.2740E+05
  0.1555E-01  0.4307E+05 -0.1868E+05 -0.2834E+05
  0.1558E-01  0.4317E+05 -0.1771E+05 -0.2890E+05
  0.1562E-01  0.4388E+05 -0.1796E+05 -0.2952E+05
  0.1565E-01  0.4289E+05 -0.1635E+05 -0.2922E+05
  0.1569E-01  0.4207E+05 -0.1595E+05 -0.2965E+05
  0.1572E-01  0.4186E+05 -0.1554E+05 -0.3025E+05
  0.1575E-01  0.4124E+05 -0.1490E+05 -0.2976E+05
  0.1579E-01  0.4150E+05 -0.1496E+05 -0.3091E+05
  0.1582E-01  0.4139E+05 -0.1514E+05 -0.2978E+05
  0.1586E-01  0.4338E+05 -0.1629E+05 -0.2978E+05
  0.1589E-01  0.4254E+05 -0.1674E+05 -0.2939E+05
  0.1592E-01  0.4283E+05 -0.1670E+05 -0.3025E+05
  0.1596E-01  0.4296E+05 -0.1838E+05 -0.3027E+05
  0.1599E-01  0.4276E+05 -0.1770E+05 -0.3072E+05
  0.1603E-01  0.4315E+05 -0.1759E+05 -0.3208E+05
  0.1606E-01  0.4266E+05 -0.1709E+05 -0.3184E+05
  0.1609E-01  0.4229E+05 -0.1584E+05 -0.3151E+05
  0.1613E-01  0.4150E+05 -0.1561E+05 -0.3120E+05
  0.1616E-01  0.4156E+05 -0.1522E+05 -0.3120E+05
  0.1620E-01  0.4194E+05 -0.1577E+05 -0.3072E+05
  0.1623E-01  0.4194E+05 -0.1610E+05 -0.2986E+05
  0.1627E-01  0.4253E+05 -0.1679E+05 -0.2973E+05
  0.1630E-01  0.4300E+05 -0.1675E+05 -0.2971E+05
  0.1633E-01  0.4250E+05 -0.1630E+05 -0.2937E+05
  0.1637E-01  0.4209E+05 -0.1596E+05 -0.2884E+05
  0.1640E-01  0.4133E+05 -0.1618E+05 -0.2927E+05
  0.1644E-01  0.4214E+05 -0.1511E+05 -0.2891E+05
  0.1647E-01  0.4171E+05 -0.1559E+05 -0.2876E+05
  0.1650E-01  0.4250E+05 -0.1867E+05 -0.2842E+05
  0.1654E-01  0.4236E+05 -0.1922E+05 -0.2848E+05
  0.1657E-01  0.4265E+05 -0.1930E+05 -0.2944E+05
  0.1661E-01  0.4304E+05 -0.1893E+05 -0.2957E+05
  0.1664E-01  0.4196E+05 -0.1883E+05 -0.2905E+05
  0.1667E-01  0.4099E+05 -0.1817E+05 -0.2896E+05
  0.1671E-01  0.4071E+05 -0.1793E+05 -0.2848E+05
  0.1674E-01  0.4209E+05 -0.1799E+05 -0.2828E+05
  0.1678E-01  0.4120E+05 -0.1790E+05 -0.2770E+05
  0.1681E-01  0.4048E+05 -0.1789E+05 -0.2745E+05
  0.1684E-01  0.4019E+05 -0.1741E+05 -0.2693E+05
  0.1688E-01  0.3967E+05 -0.1748E+05 -0.2673E+05
  0.1691E-01  0.3966E+05 -0.1789E+05 -0.2644E+05
  0.1695E-01  0.3983E+05 -0.1830E+05 -0.2634E+05
  0.1698E-01  0.3935E+05 -0.1827E+05 -0.2632E+05
  0.1702E-01  0.3881E+05 -0.1812E+05 -0.2608E+05
  0.1705E-01  0.3828E+05 -0.1788E+05 -0.2588E+05
  0.1708E-01  0.3777E+05 -0.1849E+05 -0.2615E+05
  0.1712E-01  0.3784E+05 -0.1748E+05 -0.2573E+05
  0.1715E-01  0.3736E+05 -0.1698E+05 -0.2543E+05
  0.1719E-01  0.3690E+05 -0.1689E+05 -0.2522E+05
  0.1722E-01  0.3736E+05 -0.1633E+05 -0.2548E+05
  0.1725E-01  0.3867E+05 -0.1610E+05 -0.2512E+05
  0.1729E-01  0.3763E+05 -0.1600E+05 -0.2518E+05
  0.1732E-01  0.3860E+05 -0.1800E+05 -0.2460E+05
  0.1736E-01  0.4101E+05 -0.2060E+05 -0.2408E+05
  0.1739E-01  0.4124E+05 -0.2047E+05 -0.2387E+05
  0.1742E-01  0.4136E+05 -0.2127E+05 -0.2402E+05
  0.1746E-01  0.4295E+05 -0.2224E+05 -0.2431E+05
  0.1749E-01  0.4117E+05 -0.2146E+05 -0.2558E+05
  0.1753E-01  0.4102E+05 -0.2034E+05 -0.2627E+05
  0.1756E-01  0.3980E+05 -0.1992E+05 -0.2694E+05
  0.1760E-01  0.4039E+05 -0.1933E+05 -0.2777E+05
  0.1763E-01  0.3976E+05 -0.1872E+05 -0.2794E+05
  0.1766E-01  0.4003E+05 -0.1780E+05 -0.2841E+05
  0.1770E-01  0.4061E+05 -0.1710E+05 -0.2759E+05
  0.1773E-01  0.4253E+05 -0.1837E+05 -0.2797E+05
  0.1777E-01  0.4292E+05 -0.1798E+05 -0.2691E+05
  0.1780E-01  0.4295E+05 -0.1850E+05 -0.2682E+05
  0.1783E-01  0.4357E+05 -0.1917E+05 -0.2802E+05
  0.1787E-01  0.4344E+05 -0.1930E+05 -0.2850E+05
  0.1790E-01  0.4347E+05 -0.1848E+05 -0.2962E+05
  0.1794E-01  0.4297E+05 -0.1924E+05 -0.2961E+05
  0.1797E-01  0.4321E+05 -0.1866E+05 -0.2938E+05
  0.1800E-01  0.4299E+05 -0.1885E+05 -0.2939E+05
  0.1804E-01  0.4273E+05 -0.1841E+05 -0.2902E+05
  0.1807E-01  0.4315E+05 -0.1842E+05 -0.2957E+05
  0.1811E-01  0.4321E+05 -0.1774E+05 -0.2937E+05
  0.1814E-01  0.4350E+05 -0.1825E+05 -0.2981E+05
  0.1817E-01  0.4459E+05 -0.1738E+05 -0.2995E+05
  0.1821E-01  0.4621E+05 -0.1697E+05 -0.2997E+05
  0.1824E-01  0.4634E+05 -0.1819E+05 -0.3009E+05
  0.1828E-01  0.4690E+05 -0.1953E+05 -0.3059E+05
  0.1831E-01  0.4659E+05 -0.1999E+05 -0.3041E+05
  0.1835E-01  0.4614E+05 -0.2007E+05 -0.3023E+05
  0.1838E-01  0.4495E+05 -0.2067E+05 -0.2979E+05
  0.1841E-01  0.4459E+05 -0.2047E+05 -0.2976E+05
  0.1845E-01  0.4413E+05 -0.2036E+05 -0.2960E+05
  0.1848E-01  0.4440E+05 -0.2264E+05 -0.2939E+05
  0.1852E-01  0.4416E+05 -0.2323E+05 -0.2947E+05
  0.1855E-01  0.4343E+05 -0.2341E+05 -0.2934E+05
  0.1858E-01  0.4271E+05 -0.2328E+05 -0.2880E+05
  0.1862E-01  0.4201E+05 -0.2369E+05 -0.2899E+05
  0.1865E-01  0.4149E+05 -0.2345E+05 -0.2892E+05
  0.1869E-01  0.4113E+05 -0.2344E+05 -0.2909E+05
  0.1872E-01  0.4040E+05 -0.2354E+05 -0.2910E+05
  0.1875E-01  0.3994E+05 -0.2313E+05 -0.2909E+05
  0.1879E-01  0.3925E+05 -0.2230E+05 -0.2886E+05
  0.1882E-01  0.3922E+05 -0.2204E+05 -0.2882E+05
  0.1886E-01  0.4066E+05 -0.2090E+05 -0.2900E+05
  0.1889E-01  0.3989E+05 -0.2136E+05 -0.2915E+05
  0.1892E-01  0.3927E+05 -0.2130E+05 -0.2980E+05
  0.1896E-01  0.3987E+05 -0.2037E+05 -0.3058E+05
  0.1899E-01  0.3992E+05 -0.1981E+05 -0.3087E+05
  0.1903E-01  0.4078E+05 -0.1999E+05 -0.3146E+05
  0.1906E-01  0.3997E+05 -0.1901E+05 -0.3198E+05
  0.1910E-01  0.4098E+05 -0.2075E+05 -0.3218E+05
  0.1913E-01  0.4357E+05 -0.2437E+05 -0.3268E+05
  0.1916E-01  0.4466E+05 -0.2767E+05 -0.3264E+05
  0.1920E-01  0.4505E+05 -0.2787E+05 -0.3417E+05
  0.1923E-01  0.4573E+05 -0.2763E+05 -0.3568E+05
  0.1927E-01  0.4493E+05 -0.2556E+05 -0.3487E+05
  0.1930E-01  0.4580E+05 -0.2297E+05 -0.3339E+05
  0.1933E-01  0.4511E+05 -0.2207E+05 -0.3454E+05
  0.1937E-01  0.4470E+05 -0.2144E+05 -0.3410E+05
  0.1940E-01  0.4483E+05 -0.2050E+05 -0.3417E+05
  0.1944E-01  0.4506E+05 -0.1974E+05 -0.3393E+05
  0.1947E-01  0.4460E+05 -0.1967E+05 -0.3337E+05
  0.1950E-01  0.4516E+05 -0.1967E+05 -0.3463E+05
  0.1954E-01  0.4667E+05 -0.2073E+05 -0.3345E+05
  0.1957E-01  0.4755E+05 -0.2049E+05 -0.3495E+05
  0.1961E-01  0.4762E+05 -0.2022E+05 -0.3362E+05
  0.1964E-01  0.4832E+05 -0.2050E+05 -0.3369E+05
  0.1968E-01  0.4919E+05 -0.2003E+05 -0.3458E+05
  0.1971E-01  0.4872E+05 -0.2050E+05 -0.3448E+05
  0.1974E-01  0.4987E+05 -0.2046E+05 -0.3664E+05
  0.1978E-01  0.5018E+05 -0.2198E+05 -0.3618E+05
  0.1981E-01  0.4979E+05 -0.2172E+05 -0.3630E+05
  0.1985E-01  0.5107E+05 -0.2191E+05 -0.3793E+05
  0.1988E-01  0.5091E+05 -0.2108E+05 -0.3799E+05
  0.1991E-01  0.5058E+05 -0.2104E+05 -0.3759E+05
  0.1995E-01  0.5114E+05 -0.2039E+05 -0.3841E+05
  0.1998E-01  0.5145E+05 -0.1988E+05 -0.3903E+05
  0.2002E-01  0.5126E+05 -0.1943E+05 -0.3899E+05
  0.2005E-01  0.5269E+05 -0.2030E+05 -0.3947E+05
  0.2008E-01  0.5188E+05 -0.2017E+05 -0.3877E+05
  0.2012E-01  0.5151E+05 -0.1988E+05 -0.3854E+05
  0.2015E-01  0.5027E+05 -0.2008E+05 -0.3786E+05
  0.2019E-01  0.4947E+05 -0.2017E+05 -0.3745E+05
  0.2022E-01  0.4918E+05 -0.2041E+05 -0.3721E+05
  0.2025E-01  0.4918E+05 -0.1991E+05 -0.3654E+05
  0.2029E-01  0.4840E+05 -0.2013E+05 -0.3631E+05
  0.2032E-01  0.4751E+05 -0.2033E+05 -0.3642E+05
  0.2036E-01  0.4668E+05 -0.2037E+05 -0.3647E+05
  0.2039E-01  0.4599E+05 -0.2038E+05 -0.3649E+05
  0.2043E-01  0.4555E+05 -0.2161E+05 -0.3630E+05
  0.2046E-01  0.4611E+05 -0.2307E+05 -0.3638E+05
  0.2049E-01  0.4680E+05 -0.2402E+05 -0.3647E+05
  0.2053E-01  0.4879E+05 -0.2484E+05 -0.3532E+05
  0.2056E-01  0.4746E+05 -0.2279E+05 -0.3346E+05
  0.2060E-01  0.4749E+05 -0.2306E+05 -0.3550E+05
  0.2063E-01  0.4674E+05 -0.2267E+05 -0.3539E+05
  0.2066E-01  0.4602E+05 -0.2279E+05 -0.3541E+05
  0.2070E-01  0.4619E+05 -0.2292E+05 -0.3551E+05
  0.2073E-01  0.4732E+05 -0.2360E+05 -0.3598E+05
  0.2077E-01  0.5017E+05 -0.2613E+05 -0.3682E+05
  0.2080E-01  0.4882E+05 -0.2520E+05 -0.3716E+05
  0.2083E-01  0.4814E+05 -0.2452E+05 -0.3642E+05
  0.2087E-01  0.4771E+05 -0.2413E+05 -0.3602E+05
  0.2090E-01  0.4643E+05 -0.2343E+05 -0.3551E+05
  0.2094E-01  0.4550E+05 -0.2286E+05 -0.3464E+05
  0.2097E-01  0.4575E+05 -0.2417E+05 -0.3344E+05
  0.2100E-01  0.4511E+05 -0.2551E+05 -0.3305E+05
  0.2104E-01  0.4584E+05 -0.2657E+05 -0.3405E+05
  0.2107E-01  0.4554E+05 -0.2636E+05 -0.3353E+05
  0.2111E-01  0.4467E+05 -0.2486E+05 -0.3297E+05
  0.2114E-01  0.4483E+05 -0.2477E+05 -0.3276E+05
  0.2118E-01  0.4371E+05 -0.2441E+05 -0.3142E+05
  0.2121E-01  0.4409E+05 -0.2530E+05 -0.3273E+05
  0.2124E-01  0.4326E+05 -0.2513E+05 -0.3143E+05
  0.2128E-01  0.4378E+05 -0.2635E+05 -0.3287E+05
  0.2131E-01  0.4263E+05 -0.2665E+05 -0.3170E+05
  0.2135E-01  0.4319E+05 -0.2838E+05 -0.2989E+05
  0.2138E-01  0.4409E+05 -0.2898E+05 -0.3111E+05
  0.2141E-01  0.4347E+05 -0.2862E+05 -0.2999E+05
  0.2145E-01  0.4447E+05 -0.2904E+05 -0.2930E+05
  0.2148E-01  0.4417E+05 -0.2919E+05 -0.2950E+05
  0.2152E-01  0.4451E+05 -0.2867E+05 -0.2963E+05
  0.2155E-01  0.4343E+05 -0.2852E+05 -0.2861E+05
  0.2158E-01  0.4447E+05 -0.2803E+05 -0.3022E+05
  0.2162E-01  0.4421E+05 -0.2869E+05 -0.2902E+05
  0.2165E-01  0.4411E+05 -0.2835E+05 -0.2879E+05
  0.2169E-01  0.4394E+05 -0.2827E+05 -0.2950E+05
  0.2172E-01  0.4402E+05 -0.2909E+05 -0.2991E+05
  0.2176E-01  0.4354E+05 -0.2798E+05 -0.2978E+05
